factuur_id,factuurnummer,klant_id,project_id,datum,vervaldatum,bedrag_excl_btw,bedrag_btw,bedrag_incl_btw,status,is_creditfactuur
292,F2023-00292,11,41,2023-11-04,2023-12-19,3268.2,686.32,3954.52,Betaald,0
293,F2025-00293,35,,2025-04-11,2025-06-10,435.7,91.51,527.21,Betaald,0
294,F2023-00294,36,102,2023-12-16,2024-02-14,448.0,94.08,542.08,Betaald,0
295,F2024-00295,25,,2024-02-18,2024-04-03,-1920.1,-403.22,-2323.32,Gecrediteerd,1
296,F2024-00296,12,,2024-06-15,2024-06-29,294.0,61.74,355.74,Betaald,0
297,F2023-00297,65,25,2023-07-24,2023-08-07,2014.1,422.96,2437.06,Achterstallig,0
298,F2023-00298,17,147,2023-02-26,2023-03-12,417.0,87.57,504.57,Betaald,0
299,F2024-00299,31,,2024-04-09,2024-06-08,1536.7,322.7,1859.4,Betaald,0
300,F2026-00300,44,96,2026-01-01,2026-02-15,1163.1,244.25,1407.35,Betaald,0
301,F2023-00301,22,118,2023-02-09,2023-03-11,485.1,101.87,586.97,Betaald,0
302,F2025-00302,75,21,2025-04-23,2025-05-07,391.55,82.23,473.78,Betaald,0
303,F2025-00303,60,,2025-09-10,2025-11-09,2069.95,434.68,2504.63,Betaald,0
304,F2023-00304,64,,2023-12-04,2024-01-03,2608.6,547.81,3156.41,Betaald,0
305,F2026-00305,21,,2026-03-16,2026-04-30,1399.2,293.83,1693.03,Betaald,0
306,F2023-00306,4,17,2023-04-13,2023-04-27,1141.6,239.75,1381.35,Betaald,0
307,F2024-00307,47,,2024-06-19,2024-08-03,1064.0,223.44,1287.44,Betaald,0
308,F2024-00308,13,30,2024-11-11,2024-12-26,2434.65,511.28,2945.93,Betaald,0
309,F2025-00309,9,,2025-12-04,2026-01-03,1563.5,328.33,1891.83,Betaald,0
310,F2023-00310,21,83,2023-11-20,2024-01-04,1187.4,249.35,1436.75,Betaald,0
311,F2023-00311,56,61,2023-12-01,2023-12-31,230.0,48.29,278.29,Achterstallig,0
312,F2025-00312,8,18,2025-06-04,2025-06-18,2759.0,579.39,3338.39,Betaald,0
313,F2025-00313,16,16,2025-03-31,2025-05-15,2531.2,531.55,3062.75,Betaald,0
314,F2026-00314,28,,2026-04-23,2026-06-07,1892.9,397.5,2290.4,Openstaand,0
315,F2024-00315,62,54,2024-04-21,2024-06-20,689.5,144.79,834.29,Betaald,0
316,F2024-00316,20,,2024-08-23,2024-10-22,70.8,14.87,85.67,Betaald,0
317,F2024-00317,8,19,2024-05-10,2024-05-24,1398.9,293.76,1692.66,Betaald,0
318,F2025-00318,69,69,2025-10-18,2025-11-17,402.7,84.56,487.26,Betaald,0
319,F2023-00319,12,10,2023-09-27,2023-10-11,1288.45,270.57,1559.02,Achterstallig,0
320,F2024-00320,3,80,2024-12-16,2024-12-30,5030.2,1056.35,6086.55,Betaald,0
321,F2024-00321,56,34,2024-04-17,2024-05-17,1906.3,400.32,2306.62,Betaald,0
322,F2025-00322,47,1,2025-06-04,2025-07-19,1289.15,270.72,1559.87,Betaald,0
323,F2025-00323,77,49,2025-07-01,2025-07-15,1797.65,377.51,2175.16,Betaald,0
324,F2024-00324,7,132,2024-03-19,2024-05-03,4574.2,960.58,5534.78,Betaald,0
325,F2025-00325,53,91,2025-11-06,2025-12-21,1980.0,415.8,2395.8,Betaald,0
326,F2024-00326,6,98,2024-12-18,2025-02-16,2196.5,461.27,2657.77,Betaald,0
327,F2025-00327,20,142,2025-09-26,2025-11-25,164.4,34.52,198.92,Betaald,0
328,F2025-00328,25,5,2025-07-27,2025-09-10,2588.75,543.64,3132.39,Betaald,0
329,F2026-00329,77,27,2026-04-11,2026-04-25,2262.8,475.19,2737.99,Betaald,0
330,F2025-00330,54,,2025-07-09,2025-07-23,273.0,57.32,330.32,Betaald,0
331,F2024-00331,52,23,2024-02-29,2024-03-14,4399.0,923.78,5322.78,Betaald,0
332,F2024-00332,43,123,2024-03-14,2024-03-28,1137.5,238.87,1376.37,Betaald,0
333,F2025-00333,14,40,2025-01-30,2025-03-31,540.0,113.4,653.4,Betaald,0
334,F2024-00334,48,15,2024-08-17,2024-09-16,1084.15,227.67,1311.82,Betaald,0
335,F2026-00335,27,118,2026-03-09,2026-03-23,1435.8,301.52,1737.32,Betaald,0
336,F2024-00336,26,16,2024-07-31,2024-08-30,1140.0,239.4,1379.4,Betaald,0
337,F2024-00337,79,5,2024-09-21,2024-11-05,1194.8,250.91,1445.71,Achterstallig,0
338,F2025-00338,53,50,2025-03-04,2025-04-18,389.2,81.74,470.94,Betaald,0
339,F2023-00339,8,34,2023-01-09,2023-01-23,5463.5,1147.34,6610.84,Betaald,0
340,F2025-00340,24,145,2025-01-06,2025-02-05,8852.05,1858.93,10710.98,Betaald,0
341,F2024-00341,15,135,2024-01-04,2024-01-18,2949.9,619.47,3569.37,Betaald,0
342,F2026-00342,42,,2026-02-03,2026-02-17,619.0,129.99,748.99,Betaald,0
343,F2026-00343,69,19,2026-01-19,2026-02-18,1826.5,383.56,2210.06,Betaald,0
344,F2025-00344,15,98,2025-12-27,2026-01-10,2088.25,438.53,2526.78,Betaald,0
345,F2023-00345,73,,2023-09-12,2023-11-11,4333.9,910.12,5244.02,Betaald,0
346,F2023-00346,9,24,2023-04-03,2023-05-03,75.6,15.87,91.47,Betaald,0
347,F2023-00347,40,22,2023-01-20,2023-03-21,1697.55,356.48,2054.03,Betaald,0
348,F2025-00348,50,129,2025-07-17,2025-08-16,1884.7,395.78,2280.48,Betaald,0
349,F2023-00349,17,121,2023-11-09,2023-11-23,4724.0,992.04,5716.04,Betaald,0
350,F2025-00350,68,,2025-07-10,2025-08-24,-493.0,-103.52,-596.52,Gecrediteerd,1
351,F2024-00351,79,,2024-08-14,2024-09-28,1193.7,250.69,1444.39,Betaald,0
352,F2024-00352,6,,2024-12-13,2025-02-11,471.5,99.01,570.51,Achterstallig,0
353,F2025-00353,78,25,2025-04-11,2025-06-10,748.45,157.17,905.62,Betaald,0
354,F2024-00354,57,77,2024-08-18,2024-09-17,3436.25,721.61,4157.86,Achterstallig,0
355,F2025-00355,32,14,2025-04-10,2025-06-09,1126.3,236.53,1362.83,Betaald,0
356,F2024-00356,40,,2024-02-09,2024-04-09,275.0,57.75,332.75,Betaald,0
357,F2026-00357,14,14,2026-03-21,2026-05-20,101.6,21.34,122.94,Betaald,0
358,F2024-00358,37,,2024-08-24,2024-10-23,978.15,205.41,1183.56,Betaald,0
359,F2025-00359,73,,2025-04-13,2025-06-12,344.9,72.42,417.32,Betaald,0
360,F2023-00360,32,,2023-01-03,2023-03-04,1745.7,366.59,2112.29,Achterstallig,0
361,F2025-00361,28,,2025-03-01,2025-04-15,2061.9,433.0,2494.9,Achterstallig,0
362,F2025-00362,35,51,2025-11-03,2026-01-02,2638.75,554.12,3192.87,Betaald,0
363,F2023-00363,34,,2023-06-10,2023-07-25,1300.0,273.0,1573.0,Betaald,0
364,F2025-00364,1,123,2025-01-18,2025-03-04,632.4,132.8,765.2,Achterstallig,0
365,F2025-00365,16,143,2025-03-06,2025-04-20,4276.0,897.96,5173.96,Betaald,0
366,F2025-00366,42,,2025-01-08,2025-01-22,232.9,48.91,281.81,Betaald,0
367,F2025-00367,51,39,2025-03-25,2025-04-08,2104.6,441.97,2546.57,Betaald,0
368,F2023-00368,7,29,2023-01-15,2023-03-01,1223.9,257.02,1480.92,Achterstallig,0
369,F2025-00369,80,,2025-11-19,2026-01-18,209.5,44.0,253.5,Betaald,0
370,F2025-00370,39,144,2025-02-07,2025-04-08,473.1,99.35,572.45,Betaald,0
371,F2025-00371,53,18,2025-01-13,2025-02-27,2964.25,622.49,3586.74,Betaald,0
372,F2025-00372,16,58,2025-09-11,2025-10-26,101.2,21.25,122.45,Betaald,0
373,F2024-00373,78,17,2024-05-03,2024-07-02,2091.4,439.19,2530.59,Betaald,0
374,F2024-00374,23,,2024-12-04,2024-12-18,4552.4,956.0,5508.4,Achterstallig,0
375,F2023-00375,14,119,2023-12-25,2024-02-23,3951.3,829.77,4781.07,Betaald,0
376,F2025-00376,39,,2025-12-01,2026-01-30,4678.5,982.48,5660.98,Betaald,0
377,F2025-00377,4,123,2025-11-30,2025-12-14,-620.5,-130.31,-750.81,Gecrediteerd,1
378,F2023-00378,45,,2023-04-25,2023-06-09,2358.6,495.31,2853.91,Betaald,0
379,F2023-00379,60,102,2023-12-11,2024-02-09,1460.2,306.63,1766.83,Betaald,0
380,F2026-00380,80,59,2026-04-22,2026-06-21,1740.1,365.42,2105.52,Betaald,0
381,F2024-00381,58,123,2024-07-05,2024-09-03,3241.8,680.79,3922.59,Betaald,0
382,F2026-00382,47,,2026-02-11,2026-03-28,1193.5,250.64,1444.14,Betaald,0
383,F2023-00383,66,65,2023-10-27,2023-11-10,2519.7,529.13,3048.83,Betaald,0
384,F2024-00384,57,,2024-04-15,2024-05-15,328.7,69.02,397.72,Betaald,0
385,F2023-00385,38,18,2023-10-10,2023-10-24,2584.2,542.68,3126.88,Betaald,0
386,F2024-00386,42,5,2024-12-24,2025-01-07,801.0,168.21,969.21,Betaald,0
387,F2026-00387,39,33,2026-01-06,2026-03-07,1866.7,392.0,2258.7,Betaald,0
388,F2024-00388,68,,2024-04-17,2024-06-01,-6311.4,-1325.38,-7636.78,Gecrediteerd,1
389,F2026-00389,19,107,2026-02-21,2026-03-23,3144.8,660.41,3805.21,Betaald,0
390,F2024-00390,48,5,2024-07-24,2024-08-23,605.7,127.19,732.89,Betaald,0
391,F2023-00391,4,126,2023-07-24,2023-08-07,1657.9,348.15,2006.05,Betaald,0
392,F2023-00392,41,,2023-02-07,2023-03-24,545.6,114.58,660.18,Betaald,0
393,F2024-00393,21,142,2024-05-15,2024-06-29,68.9,14.47,83.37,Betaald,0
394,F2024-00394,39,15,2024-04-26,2024-06-25,6364.75,1336.6,7701.35,Betaald,0
395,F2024-00395,42,47,2024-10-16,2024-10-30,1233.45,259.02,1492.47,Betaald,0
396,F2023-00396,31,,2023-02-10,2023-04-11,7321.7,1537.55,8859.25,Betaald,0
397,F2024-00397,23,76,2024-03-26,2024-04-09,2417.25,507.61,2924.86,Betaald,0
398,F2025-00398,25,,2025-07-08,2025-08-22,1479.7,310.73,1790.43,Betaald,0
399,F2024-00399,33,23,2024-10-27,2024-11-26,6774.0,1422.54,8196.54,Betaald,0
400,F2024-00400,22,98,2024-01-07,2024-02-06,2182.6,458.35,2640.95,Betaald,0
401,F2024-00401,80,,2024-04-10,2024-06-09,-1304.35,-273.9,-1578.25,Gecrediteerd,1
402,F2026-00402,62,,2026-03-28,2026-05-27,75.0,15.75,90.75,Betaald,0
403,F2025-00403,28,133,2025-12-02,2026-01-16,2718.6,570.91,3289.51,Betaald,0
404,F2025-00404,74,146,2025-08-15,2025-08-29,6.6,1.39,7.99,Betaald,0
405,F2026-00405,79,,2026-04-07,2026-05-22,3528.7,741.03,4269.73,Betaald,0
406,F2023-00406,75,88,2023-12-15,2023-12-29,1062.3,223.08,1285.38,Betaald,0
407,F2024-00407,34,132,2024-05-25,2024-07-09,124.15,26.07,150.22,Betaald,0
408,F2026-00408,60,81,2026-03-18,2026-05-17,2009.35,421.96,2431.31,Betaald,0
409,F2024-00409,28,54,2024-09-19,2024-11-03,335.0,70.35,405.35,Betaald,0
410,F2023-00410,50,50,2023-07-12,2023-08-11,1368.0,287.28,1655.28,Betaald,0
411,F2024-00411,25,73,2024-02-09,2024-03-25,1001.0,210.21,1211.21,Betaald,0
412,F2023-00412,44,12,2023-09-24,2023-11-08,1239.35,260.26,1499.61,Betaald,0
413,F2025-00413,37,14,2025-07-11,2025-09-09,762.3,160.08,922.38,Betaald,0
414,F2024-00414,79,92,2024-11-06,2024-12-21,2394.0,502.74,2896.74,Betaald,0
415,F2025-00415,15,80,2025-08-21,2025-09-04,615.6,129.27,744.87,Betaald,0
416,F2026-00416,71,24,2026-02-28,2026-04-29,2882.85,605.39,3488.24,Openstaand,0
417,F2024-00417,70,94,2024-04-30,2024-06-29,1332.8,279.89,1612.69,Betaald,0
418,F2023-00418,43,86,2023-04-15,2023-04-29,1981.2,416.05,2397.25,Betaald,0
419,F2025-00419,63,16,2025-04-19,2025-05-03,832.2,174.76,1006.96,Betaald,0
420,F2023-00420,49,145,2023-10-19,2023-12-03,665.0,139.65,804.65,Betaald,0
421,F2025-00421,57,103,2025-02-06,2025-03-08,392.5,82.42,474.92,Betaald,0
422,F2023-00422,4,45,2023-05-18,2023-06-01,416.5,87.47,503.97,Betaald,0
423,F2023-00423,79,42,2023-03-09,2023-04-23,292.5,61.42,353.92,Betaald,0
424,F2024-00424,31,19,2024-04-18,2024-06-17,262.05,55.03,317.08,Betaald,0
425,F2026-00425,8,60,2026-02-19,2026-03-05,911.55,191.43,1102.98,Betaald,0
426,F2023-00426,19,133,2023-05-08,2023-06-07,3951.85,829.89,4781.74,Betaald,0
427,F2024-00427,18,146,2024-07-08,2024-08-22,6745.7,1416.59,8162.29,Betaald,0
428,F2025-00428,23,120,2025-01-10,2025-01-24,2929.6,615.21,3544.81,Achterstallig,0
429,F2025-00429,7,,2025-06-07,2025-07-22,1841.4,386.7,2228.1,Betaald,0
430,F2025-00430,10,1,2025-02-12,2025-03-29,1647.05,345.88,1992.93,Betaald,0
431,F2023-00431,66,103,2023-01-22,2023-02-05,3207.3,673.54,3880.84,Betaald,0
432,F2023-00432,34,96,2023-10-01,2023-11-15,1264.7,265.59,1530.29,Betaald,0
433,F2023-00433,61,,2023-01-03,2023-02-17,2520.5,529.3,3049.8,Betaald,0
434,F2026-00434,55,98,2026-01-27,2026-02-10,450.4,94.58,544.98,Betaald,0
435,F2025-00435,7,143,2025-08-18,2025-10-02,936.3,196.62,1132.92,Betaald,0
436,F2023-00436,5,121,2023-06-17,2023-07-01,-3368.8,-707.45,-4076.25,Gecrediteerd,1
437,F2024-00437,43,116,2024-04-16,2024-04-30,848.8,178.26,1027.06,Betaald,0
438,F2023-00438,37,113,2023-08-20,2023-10-19,1857.6,390.1,2247.7,Achterstallig,0
439,F2024-00439,25,,2024-05-03,2024-06-17,769.05,161.51,930.56,Betaald,0
440,F2023-00440,49,128,2023-01-10,2023-02-24,144.9,30.43,175.33,Betaald,0
441,F2024-00441,67,131,2024-09-02,2024-10-17,49.6,10.42,60.02,Betaald,0
442,F2024-00442,28,12,2024-11-22,2025-01-06,1917.3,402.62,2319.92,Betaald,0
443,F2023-00443,14,15,2023-07-19,2023-09-17,3348.2,703.12,4051.32,Betaald,0
444,F2024-00444,10,31,2024-05-12,2024-06-26,1280.2,268.84,1549.04,Betaald,0
445,F2025-00445,19,127,2025-05-07,2025-06-06,2929.6,615.22,3544.82,Betaald,0
446,F2023-00446,19,,2023-05-12,2023-06-11,896.05,188.17,1084.22,Betaald,0
447,F2026-00447,62,47,2026-01-26,2026-03-27,73.6,15.46,89.06,Betaald,0
448,F2023-00448,69,37,2023-04-08,2023-05-08,2950.3,619.57,3569.87,Betaald,0
449,F2025-00449,60,132,2025-08-21,2025-10-20,2979.3,625.66,3604.96,Betaald,0
450,F2024-00450,75,,2024-03-12,2024-03-26,129.6,27.22,156.82,Betaald,0
451,F2023-00451,43,65,2023-05-12,2023-05-26,3477.75,730.33,4208.08,Betaald,0
452,F2024-00452,78,,2024-05-11,2024-07-10,1169.0,245.49,1414.49,Betaald,0
453,F2023-00453,31,,2023-05-08,2023-07-07,108.0,22.68,130.68,Betaald,0
454,F2024-00454,41,34,2024-04-20,2024-06-04,1744.2,366.29,2110.49,Achterstallig,0
455,F2023-00455,63,42,2023-05-19,2023-06-02,2807.4,589.55,3396.95,Betaald,0
456,F2024-00456,10,140,2024-03-05,2024-04-19,1176.0,246.96,1422.96,Betaald,0
457,F2024-00457,10,131,2024-10-15,2024-11-29,1549.75,325.45,1875.2,Betaald,0
458,F2026-00458,22,36,2026-02-02,2026-03-04,644.0,135.24,779.24,Betaald,0
459,F2026-00459,56,,2026-04-11,2026-05-11,3319.2,697.03,4016.23,Openstaand,0
460,F2024-00460,69,40,2024-08-09,2024-09-08,137.5,28.88,166.38,Betaald,0
461,F2026-00461,70,43,2026-02-11,2026-04-12,485.0,101.85,586.85,Betaald,0
462,F2024-00462,56,124,2024-08-23,2024-09-22,1361.1,285.83,1646.93,Achterstallig,0
463,F2023-00463,32,,2023-11-03,2024-01-02,-1992.7,-418.45,-2411.15,Gecrediteerd,1
464,F2024-00464,69,89,2024-04-11,2024-05-11,1252.8,263.08,1515.88,Betaald,0
465,F2024-00465,33,150,2024-11-08,2024-12-08,1546.8,324.82,1871.62,Betaald,0
466,F2024-00466,3,,2024-10-01,2024-10-15,207.2,43.51,250.71,Betaald,0
467,F2025-00467,38,58,2025-04-20,2025-05-04,917.7,192.71,1110.41,Betaald,0
468,F2025-00468,75,,2025-05-12,2025-05-26,5700.5,1197.1,6897.6,Betaald,0
469,F2024-00469,66,59,2024-06-25,2024-07-09,652.85,137.1,789.95,Achterstallig,0
470,F2024-00470,21,137,2024-08-03,2024-09-17,1926.5,404.56,2331.06,Betaald,0
471,F2024-00471,76,9,2024-07-25,2024-09-08,1093.8,229.7,1323.5,Betaald,0
472,F2023-00472,66,130,2023-03-01,2023-03-15,1561.75,327.96,1889.71,Betaald,0
473,F2026-00473,5,,2026-01-12,2026-01-26,642.7,134.96,777.66,Achterstallig,0
474,F2023-00474,3,43,2023-09-22,2023-10-06,1333.7,280.08,1613.78,Betaald,0
475,F2024-00475,64,95,2024-11-28,2024-12-28,2593.0,544.52,3137.52,Betaald,0
476,F2023-00476,57,74,2023-08-23,2023-09-22,185.5,38.95,224.45,Betaald,0
477,F2025-00477,17,,2025-01-21,2025-02-04,5546.6,1164.79,6711.39,Betaald,0
478,F2024-00478,79,,2024-01-14,2024-02-28,1734.7,364.28,2098.98,Betaald,0
479,F2024-00479,50,141,2024-06-20,2024-07-20,1474.2,309.58,1783.78,Betaald,0
480,F2023-00480,12,74,2023-12-12,2023-12-26,35.75,7.51,43.26,Betaald,0
481,F2023-00481,38,23,2023-02-15,2023-03-01,1594.9,334.92,1929.82,Betaald,0
482,F2023-00482,33,,2023-07-01,2023-07-31,1079.4,226.67,1306.07,Betaald,0
483,F2024-00483,15,60,2024-02-22,2024-03-07,927.0,194.67,1121.67,Betaald,0
484,F2025-00484,23,48,2025-08-03,2025-08-17,539.9,113.38,653.28,Achterstallig,0
485,F2025-00485,27,24,2025-10-26,2025-11-09,1277.5,268.26,1545.76,Betaald,0
486,F2023-00486,68,78,2023-05-24,2023-07-08,1315.3,276.21,1591.51,Betaald,0
487,F2024-00487,9,144,2024-03-20,2024-04-19,4254.0,893.35,5147.35,Achterstallig,0
488,F2025-00488,9,,2025-09-18,2025-10-18,387.2,81.31,468.51,Betaald,0
489,F2023-00489,38,,2023-03-15,2023-03-29,808.5,169.78,978.28,Betaald,0
490,F2024-00490,35,127,2024-06-23,2024-08-22,144.0,30.24,174.24,Betaald,0
491,F2025-00491,8,,2025-10-12,2025-10-26,706.2,148.3,854.5,Betaald,0
492,F2025-00492,16,128,2025-03-18,2025-05-02,-4918.1,-1032.81,-5950.91,Gecrediteerd,1
493,F2024-00493,4,98,2024-01-20,2024-02-03,2537.5,532.88,3070.38,Betaald,0
494,F2025-00494,36,,2025-04-04,2025-06-03,2580.9,541.99,3122.89,Betaald,0
495,F2024-00495,14,7,2024-10-13,2024-12-12,2730.7,573.44,3304.14,Betaald,0
496,F2025-00496,69,,2025-10-02,2025-11-01,1371.55,288.03,1659.58,Betaald,0
497,F2024-00497,68,,2024-10-27,2024-12-11,195.35,41.02,236.37,Betaald,0
498,F2023-00498,80,,2023-08-23,2023-10-22,1387.5,291.38,1678.88,Betaald,0
499,F2025-00499,55,,2025-10-12,2025-10-26,2915.1,612.15,3527.25,Betaald,0
500,F2025-00500,33,108,2025-06-18,2025-07-18,1883.2,395.47,2278.67,Betaald,0
501,F2025-00501,5,89,2025-03-30,2025-04-13,721.5,151.51,873.01,Achterstallig,0
502,F2024-00502,66,69,2024-09-10,2024-09-24,-334.1,-70.16,-404.26,Gecrediteerd,1
503,F2025-00503,28,138,2025-02-15,2025-04-01,2256.6,473.89,2730.49,Betaald,0
504,F2024-00504,3,70,2024-11-12,2024-11-26,4369.0,917.49,5286.49,Betaald,0
505,F2023-00505,58,,2023-07-03,2023-09-01,286.8,60.22,347.02,Betaald,0
506,F2024-00506,73,,2024-12-26,2025-02-24,513.0,107.73,620.73,Betaald,0
507,F2025-00507,77,128,2025-04-27,2025-05-11,2120.0,445.2,2565.2,Betaald,0
508,F2025-00508,13,,2025-06-30,2025-08-14,1006.3,211.32,1217.62,Betaald,0
509,F2024-00509,75,,2024-02-01,2024-02-15,1473.2,309.37,1782.57,Betaald,0
510,F2025-00510,36,49,2025-12-16,2026-02-14,2343.75,492.18,2835.93,Betaald,0
511,F2024-00511,77,100,2024-12-28,2025-01-11,1564.55,328.55,1893.1,Betaald,0
512,F2025-00512,17,4,2025-08-30,2025-09-13,1164.0,244.44,1408.44,Betaald,0
513,F2024-00513,27,73,2024-07-08,2024-07-22,1700.8,357.15,2057.95,Achterstallig,0
514,F2025-00514,66,12,2025-09-23,2025-10-07,175.75,36.91,212.66,Betaald,0
515,F2024-00515,80,104,2024-08-04,2024-10-03,37.5,7.88,45.38,Betaald,0
516,F2026-00516,39,74,2026-02-19,2026-04-20,189.0,39.69,228.69,Openstaand,0
517,F2024-00517,41,,2024-12-19,2025-02-02,2749.9,577.48,3327.38,Betaald,0
518,F2023-00518,27,84,2023-04-09,2023-04-23,1897.8,398.54,2296.34,Achterstallig,0
519,F2025-00519,9,,2025-12-10,2026-01-09,214.8,45.11,259.91,Betaald,0
520,F2025-00520,1,107,2025-09-25,2025-11-09,123.95,26.03,149.98,Betaald,0
521,F2023-00521,11,,2023-07-31,2023-09-14,1506.5,316.37,1822.87,Betaald,0
522,F2025-00522,28,,2025-11-23,2026-01-07,1003.4,210.71,1214.11,Betaald,0
523,F2023-00523,1,31,2023-04-26,2023-06-10,1919.7,403.13,2322.83,Betaald,0
524,F2026-00524,62,105,2026-03-16,2026-05-15,3157.5,663.06,3820.56,Achterstallig,0
525,F2023-00525,59,136,2023-05-10,2023-06-09,1814.4,381.02,2195.42,Betaald,0
526,F2023-00526,76,,2023-02-13,2023-03-30,3664.6,769.57,4434.17,Betaald,0
527,F2023-00527,22,,2023-03-16,2023-04-15,6705.8,1408.21,8114.01,Betaald,0
528,F2025-00528,23,,2025-04-19,2025-05-03,337.4,70.85,408.25,Achterstallig,0
529,F2025-00529,51,131,2025-01-08,2025-01-22,763.0,160.23,923.23,Betaald,0
530,F2024-00530,6,,2024-02-01,2024-04-01,680.0,142.8,822.8,Achterstallig,0
531,F2023-00531,29,,2023-04-30,2023-05-30,420.0,88.2,508.2,Betaald,0
532,F2023-00532,34,23,2023-03-22,2023-05-06,1457.8,306.14,1763.94,Betaald,0
533,F2026-00533,62,92,2026-03-23,2026-05-22,1078.7,226.53,1305.23,Betaald,0
534,F2025-00534,64,,2025-06-08,2025-07-08,883.2,185.47,1068.67,Betaald,0
535,F2023-00535,60,,2023-10-14,2023-12-13,811.0,170.31,981.31,Betaald,0
536,F2024-00536,30,,2024-04-14,2024-05-29,1435.8,301.52,1737.32,Betaald,0
537,F2024-00537,25,32,2024-04-22,2024-06-06,1361.1,285.82,1646.92,Betaald,0
538,F2024-00538,60,96,2024-03-24,2024-05-23,7201.7,1512.36,8714.06,Betaald,0
539,F2025-00539,13,57,2025-01-22,2025-03-08,824.3,173.1,997.4,Betaald,0
540,F2025-00540,55,68,2025-12-05,2025-12-19,1830.65,384.44,2215.09,Betaald,0
541,F2023-00541,28,43,2023-06-14,2023-07-29,90.95,19.1,110.05,Betaald,0
542,F2023-00542,47,33,2023-06-15,2023-07-30,1902.75,399.57,2302.32,Betaald,0
543,F2024-00543,59,121,2024-04-02,2024-05-02,1206.0,253.26,1459.26,Betaald,0
544,F2023-00544,32,23,2023-10-19,2023-12-18,2297.65,482.51,2780.16,Betaald,0
545,F2026-00545,27,66,2026-03-19,2026-04-02,753.1,158.15,911.25,Betaald,0
546,F2023-00546,26,56,2023-06-02,2023-07-02,323.0,67.83,390.83,Betaald,0
547,F2024-00547,60,43,2024-02-22,2024-04-22,145.2,30.49,175.69,Betaald,0
548,F2025-00548,65,17,2025-07-14,2025-07-28,784.9,164.82,949.72,Betaald,0
549,F2024-00549,57,106,2024-03-01,2024-03-31,1238.7,260.12,1498.82,Betaald,0
550,F2025-00550,66,72,2025-01-01,2025-01-15,792.0,166.32,958.32,Betaald,0
551,F2024-00551,77,,2024-02-10,2024-02-24,832.5,174.83,1007.33,Betaald,0
552,F2025-00552,45,108,2025-10-02,2025-11-16,1913.1,401.75,2314.85,Betaald,0
553,F2025-00553,17,85,2025-10-23,2025-11-06,2651.25,556.76,3208.01,Betaald,0
554,F2026-00554,68,,2026-01-10,2026-02-24,1728.0,362.87,2090.87,Betaald,0
555,F2025-00555,6,39,2025-03-20,2025-05-19,1774.0,372.54,2146.54,Betaald,0
556,F2023-00556,51,60,2023-12-05,2023-12-19,213.05,44.74,257.79,Betaald,0
557,F2024-00557,5,134,2024-04-26,2024-05-10,1928.65,405.01,2333.66,Achterstallig,0
558,F2025-00558,62,111,2025-04-04,2025-06-03,647.15,135.9,783.05,Betaald,0
559,F2026-00559,45,18,2026-02-02,2026-03-19,2422.85,508.8,2931.65,Betaald,0
560,F2024-00560,13,1,2024-04-02,2024-05-17,423.5,88.94,512.44,Betaald,0
561,F2023-00561,67,,2023-01-24,2023-03-10,83.25,17.48,100.73,Betaald,0
562,F2026-00562,13,15,2026-01-14,2026-02-28,388.3,81.54,469.84,Betaald,0
563,F2024-00563,5,57,2024-12-30,2025-01-13,1212.45,254.62,1467.07,Achterstallig,0
564,F2024-00564,19,,2024-02-22,2024-03-23,386.0,81.07,467.07,Betaald,0
565,F2023-00565,27,148,2023-10-15,2023-10-29,4496.0,944.15,5440.15,Betaald,0
566,F2023-00566,62,93,2023-05-30,2023-07-29,1497.45,314.46,1811.91,Achterstallig,0
567,F2025-00567,24,9,2025-04-28,2025-05-28,3315.7,696.3,4012.0,Betaald,0
568,F2023-00568,70,34,2023-06-17,2023-08-16,2278.9,478.56,2757.46,Betaald,0
569,F2023-00569,18,30,2023-05-02,2023-06-16,1403.4,294.71,1698.11,Betaald,0
570,F2025-00570,75,104,2025-03-03,2025-03-17,2585.6,542.97,3128.57,Betaald,0
571,F2024-00571,52,,2024-07-15,2024-07-29,1765.8,370.81,2136.61,Betaald,0
572,F2026-00572,5,145,2026-02-04,2026-02-18,2714.9,570.12,3285.02,Betaald,0
573,F2025-00573,5,117,2025-04-27,2025-05-11,306.9,64.45,371.35,Achterstallig,0
574,F2026-00574,45,37,2026-03-16,2026-04-30,401.1,84.23,485.33,Betaald,0
575,F2024-00575,41,74,2024-01-26,2024-03-11,1297.65,272.5,1570.15,Betaald,0
576,F2025-00576,18,121,2025-12-10,2026-01-24,4082.0,857.22,4939.22,Betaald,0
577,F2025-00577,78,100,2025-07-02,2025-08-31,2273.8,477.5,2751.3,Betaald,0
578,F2025-00578,77,102,2025-04-25,2025-05-09,2058.0,432.18,2490.18,Betaald,0
579,F2023-00579,64,38,2023-09-28,2023-10-28,807.45,169.56,977.01,Betaald,0
580,F2024-00580,67,80,2024-10-19,2024-12-03,2788.4,585.56,3373.96,Betaald,0
581,F2023-00581,26,70,2023-06-29,2023-07-29,1169.9,245.68,1415.58,Betaald,0
582,F2023-00582,20,2,2023-09-17,2023-11-16,4259.25,894.44,5153.69,Betaald,0
583,F2023-00583,36,125,2023-03-05,2023-05-04,2298.3,482.64,2780.94,Betaald,0
584,F2023-00584,6,136,2023-11-01,2023-12-31,666.0,139.86,805.86,Betaald,0
